texto,categoria,metadados_json
"Estabelecimento de saúde: UNIDADE MISTA CIDADE NOVA PINDAMONHANGABA. Código CNES: 0136328. Localização: PINDAMONHANGABA, São Paulo (SP). Tipo de unidade: UNIDADE MISTA. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0136328"", ""nome_oficial_tabela"": ""UNIDADE MISTA CIDADE NOVA PINDAMONHANGABA"", ""uf"": ""SP"", ""municipio"": ""PINDAMONHANGABA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSP MUN BRIGADEIRO. Código CNES: 0158100. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Médio. Também já foi registrado nos cadastros com o(s) nome(s): HOSPITAL MUNICIPAL BRIGADEIRO.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0158100"", ""nome_oficial_tabela"": ""HOSP MUN BRIGADEIRO"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL MUNICIPAL GUARAPIRANGA. Código CNES: 0161438. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Grande.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0161438"", ""nome_oficial_tabela"": ""HOSPITAL MUNICIPAL GUARAPIRANGA"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL NOVA REABILITACAO. Código CNES: 0181145. Localização: ARACOIABA DA SERRA, São Paulo (SP). Tipo de unidade: HOSPITAL ESPECIALIZADO. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0181145"", ""nome_oficial_tabela"": ""HOSPITAL NOVA REABILITACAO"", ""uf"": ""SP"", ""municipio"": ""ARACOIABA DA SERRA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL DE CAMPANHA COVID 19 CARLOS LOURENCO. Código CNES: 0197831. Localização: CAMPINAS, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0197831"", ""nome_oficial_tabela"": ""HOSPITAL DE CAMPANHA COVID 19 CARLOS LOURENCO"", ""uf"": ""SP"", ""municipio"": ""CAMPINAS"", ""desabilitado"": false}"
"Estabelecimento de saúde: CLINICA TERAPEUTICA SONHO DE VIDA. Código CNES: 0235385. Localização: SAO BERNARDO DO CAMPO, São Paulo (SP). Tipo de unidade: HOSPITAL ESPECIALIZADO. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0235385"", ""nome_oficial_tabela"": ""CLINICA TERAPEUTICA SONHO DE VIDA"", ""uf"": ""SP"", ""municipio"": ""SAO BERNARDO DO CAMPO"", ""desabilitado"": false}"
"Estabelecimento de saúde: ESPACO MARIAZINHA. Código CNES: 0249491. Localização: EMBU DAS ARTES, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0249491"", ""nome_oficial_tabela"": ""ESPACO MARIAZINHA"", ""uf"": ""SP"", ""municipio"": ""EMBU DAS ARTES"", ""desabilitado"": false}"
"Estabelecimento de saúde: IMPAR SERVICOS HOSPITALARES FILIAL SANTA PAULA. Código CNES: 0255661. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Grande.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0255661"", ""nome_oficial_tabela"": ""IMPAR SERVICOS HOSPITALARES FILIAL SANTA PAULA"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL DE CAMPANHA COVID 19 GUARATINGUETA. Código CNES: 0255874. Localização: GUARATINGUETA, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0255874"", ""nome_oficial_tabela"": ""HOSPITAL DE CAMPANHA COVID 19 GUARATINGUETA"", ""uf"": ""SP"", ""municipio"": ""GUARATINGUETA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL SANCTA MAGGIORE DUBAI. Código CNES: 0263192. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Grande.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0263192"", ""nome_oficial_tabela"": ""HOSPITAL SANCTA MAGGIORE DUBAI"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
